Entity,Code,Day,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,Omicron
Senegal,SEN,2021-01-04,0,0,0,0,0,0,0,8,75,0,0,0
Senegal,SEN,2021-01-11,0,0,0,0,0,1,0,1,48,0,0,0
Senegal,SEN,2021-01-25,0,0,0,0,0,0,0,4,39,0,0,0
Senegal,SEN,2021-02-08,0,0,0,0,0,0,0,1,35,0,0,0
Senegal,SEN,2021-06-14,0,0,0,0,0,10,25,3,12,0,0,0
Senegal,SEN,2021-07-26,0,0,0,0,0,0,27,0,3,0,0,0
Senegal,SEN,2021-08-09,0,0,0,0,0,0,34,0,8,0,0,0
Serbia,SRB,2020-05-11,0,0,0,0,0,0,0,0,30,0,0,0
Serbia,SRB,2020-08-03,0,0,0,0,0,0,0,0,32,0,0,0
Serbia,SRB,2020-10-12,0,0,0,0,0,0,0,1,29,0,0,0
Seychelles,SYC,2021-05-31,22,0,0,0,0,0,17,4,1,0,0,0
Seychelles,SYC,2021-06-14,1,0,0,0,0,0,52,1,0,0,0,0
Seychelles,SYC,2021-08-23,0,0,0,0,0,0,97,0,0,0,0,0
Seychelles,SYC,2021-09-06,0,0,0,0,0,0,57,0,0,0,0,0
Seychelles,SYC,2021-09-20,0,0,0,0,0,0,83,0,0,0,0,0
Seychelles,SYC,2021-10-04,0,0,0,0,0,0,59,0,0,0,0,0
Seychelles,SYC,2021-10-18,0,0,0,0,0,0,57,0,1,0,0,0
Singapore,SGP,2020-05-11,0,0,0,0,0,0,0,0,112,0,0,0
Singapore,SGP,2020-05-25,0,0,0,0,0,0,0,0,72,0,0,0
Singapore,SGP,2020-06-08,0,0,0,0,0,0,0,0,61,0,0,0
Singapore,SGP,2020-06-22,0,0,0,0,0,0,0,0,48,0,0,0
Singapore,SGP,2020-07-06,0,0,0,0,0,0,0,0,74,0,0,0
Singapore,SGP,2020-07-20,0,0,0,0,0,0,0,0,73,0,0,0
Singapore,SGP,2020-12-21,0,0,0,0,0,0,0,4,32,0,0,0
Singapore,SGP,2021-01-04,0,1,0,0,0,0,0,6,54,0,0,0
Singapore,SGP,2021-01-11,0,0,0,0,0,0,0,5,32,0,0,0
Singapore,SGP,2021-01-25,0,0,0,0,0,0,0,19,48,0,0,0
Singapore,SGP,2021-02-08,1,0,0,0,3,1,0,18,51,0,0,0
Singapore,SGP,2021-02-22,0,2,0,0,0,0,0,9,31,0,0,0
Singapore,SGP,2021-03-08,7,0,0,1,0,0,0,6,17,0,0,0
Singapore,SGP,2021-03-22,16,0,0,1,0,1,0,10,17,0,0,0
Singapore,SGP,2021-04-05,74,1,1,15,3,3,2,43,22,0,0,0
Singapore,SGP,2021-04-19,57,0,4,26,0,3,31,35,32,0,0,0
Singapore,SGP,2021-05-03,18,0,1,13,0,2,124,20,13,0,0,0
Singapore,SGP,2021-05-17,13,0,0,3,0,0,185,7,12,0,0,0
Singapore,SGP,2021-05-31,12,0,0,0,0,0,298,3,17,0,0,0
Singapore,SGP,2021-06-14,2,0,2,0,0,0,169,2,3,0,0,0
Singapore,SGP,2021-06-28,3,0,0,0,0,0,209,1,4,0,0,0
Singapore,SGP,2021-07-12,1,0,0,0,0,0,70,2,2,0,0,0
Singapore,SGP,2021-07-26,0,0,0,0,0,0,835,0,1,0,0,0
Singapore,SGP,2021-08-09,0,0,0,0,0,0,864,0,0,0,0,0
Singapore,SGP,2021-08-23,0,0,0,0,0,0,642,0,1,0,0,0
Singapore,SGP,2021-09-06,0,0,0,0,0,0,1007,0,0,0,0,0
Singapore,SGP,2021-09-20,0,0,0,0,0,0,700,0,0,0,0,0
Singapore,SGP,2021-10-04,0,0,0,0,0,0,611,0,0,0,0,0
Singapore,SGP,2021-10-18,0,0,0,0,0,0,571,0,0,0,0,0
Singapore,SGP,2021-11-01,0,0,0,0,0,0,537,0,0,0,0,0
Singapore,SGP,2021-11-15,0,0,0,0,0,0,540,0,0,0,0,0
Singapore,SGP,2021-11-29,0,0,0,0,0,0,462,0,0,0,0,0
Sint Maarten (Dutch part),SXM,2021-02-22,0,1,0,0,2,0,0,1,36,0,0,0
Sint Maarten (Dutch part),SXM,2021-04-05,1,0,0,1,2,0,0,36,0,0,0,0
Sint Maarten (Dutch part),SXM,2021-05-03,0,0,0,0,1,0,1,28,3,0,0,0
Sint Maarten (Dutch part),SXM,2021-05-31,0,0,0,0,9,0,0,102,0,0,0,0
Sint Maarten (Dutch part),SXM,2021-06-14,0,0,0,0,0,0,0,51,0,0,0,0
Sint Maarten (Dutch part),SXM,2021-06-28,0,0,0,0,0,0,0,67,0,0,1,0
Sint Maarten (Dutch part),SXM,2021-07-12,0,0,0,0,0,0,5,34,0,0,0,0
Sint Maarten (Dutch part),SXM,2021-07-26,0,0,1,0,0,0,40,26,0,0,0,0
Sint Maarten (Dutch part),SXM,2021-08-09,0,0,0,0,0,0,139,7,0,0,1,0
Sint Maarten (Dutch part),SXM,2021-08-23,0,0,0,0,0,0,398,27,0,0,0,0
Sint Maarten (Dutch part),SXM,2021-09-06,0,0,0,0,0,0,276,7,0,1,0,0
Sint Maarten (Dutch part),SXM,2021-09-20,0,0,0,0,0,0,146,1,0,1,0,0
Sint Maarten (Dutch part),SXM,2021-10-04,0,0,0,0,0,0,153,0,0,0,0,0
Sint Maarten (Dutch part),SXM,2021-10-18,0,0,0,0,0,0,34,0,0,0,0,0
Sint Maarten (Dutch part),SXM,2021-11-01,0,0,0,0,0,0,39,0,0,0,0,0
Slovakia,SVK,2020-12-07,0,0,0,0,0,0,0,1,54,0,0,0
Slovakia,SVK,2021-01-04,0,0,0,0,0,0,0,18,78,0,0,0
Slovakia,SVK,2021-01-11,0,0,0,0,0,0,0,39,13,0,0,0
Slovakia,SVK,2021-01-25,0,0,0,0,0,0,0,21,9,0,0,0
Slovakia,SVK,2021-02-08,0,0,0,0,0,0,0,99,18,0,0,0
Slovakia,SVK,2021-02-22,8,0,0,0,0,0,0,45,9,0,0,0
Slovakia,SVK,2021-03-08,2,0,0,0,0,0,0,417,18,0,0,0
Slovakia,SVK,2021-03-22,7,0,0,0,0,0,33,526,17,0,0,0
Slovakia,SVK,2021-04-05,0,0,0,0,0,0,1,646,13,0,0,0
Slovakia,SVK,2021-04-19,6,0,0,0,0,0,26,581,3,0,0,0
Slovakia,SVK,2021-05-03,3,0,0,1,0,0,0,333,0,0,0,0
Slovakia,SVK,2021-05-17,0,0,0,0,0,0,1,337,0,0,0,0
Slovakia,SVK,2021-05-31,2,0,0,0,0,0,0,683,3,0,3,0
Slovakia,SVK,2021-06-14,2,0,0,0,0,0,65,524,3,0,0,0
Slovakia,SVK,2021-06-28,1,0,0,0,0,0,29,216,3,0,0,0
Slovakia,SVK,2021-07-12,0,0,0,0,0,0,159,81,2,0,0,0
Slovakia,SVK,2021-07-26,0,0,0,0,0,0,249,20,1,0,1,0
Slovakia,SVK,2021-08-09,0,0,0,0,0,0,368,4,0,0,0,0
Slovakia,SVK,2021-08-23,0,0,0,0,0,0,616,2,0,0,0,0
Slovakia,SVK,2021-09-06,0,0,0,0,0,0,782,0,0,0,0,0
Slovakia,SVK,2021-09-20,0,0,0,0,0,0,1205,0,0,0,0,0
Slovakia,SVK,2021-10-04,0,0,0,0,0,0,844,0,0,0,0,0
Slovakia,SVK,2021-10-18,0,0,0,0,0,0,1709,0,1,0,0,0
Slovakia,SVK,2021-11-01,0,0,0,0,0,0,1717,0,0,0,0,0
Slovakia,SVK,2021-11-15,0,0,0,0,0,0,2112,0,0,0,0,0
Slovakia,SVK,2021-11-29,0,0,0,0,0,0,283,0,0,0,0,0
Slovenia,SVN,2020-07-06,0,0,0,0,0,0,0,0,52,0,0,0
Slovenia,SVN,2020-07-20,0,0,0,0,0,0,0,0,58,0,0,0
Slovenia,SVN,2020-08-03,0,0,0,0,0,0,0,0,65,0,0,0
Slovenia,SVN,2020-08-17,0,0,0,0,0,0,0,0,76,0,0,0
Slovenia,SVN,2020-08-31,0,0,0,0,0,0,0,0,101,0,0,0
Slovenia,SVN,2020-09-14,0,0,0,0,0,0,0,0,176,0,0,0
Slovenia,SVN,2020-09-28,0,0,0,0,0,0,0,0,168,0,0,0
Slovenia,SVN,2020-10-12,0,0,0,0,0,0,0,0,337,0,0,0
Slovenia,SVN,2020-10-26,0,0,0,0,0,0,0,0,338,0,0,0
Slovenia,SVN,2020-11-09,0,0,0,0,0,0,0,1,859,0,0,0
Slovenia,SVN,2020-11-23,0,0,0,0,0,0,0,2,101,0,0,0
Slovenia,SVN,2020-12-07,0,0,0,0,0,0,0,1,939,0,0,0
Slovenia,SVN,2020-12-21,0,0,0,0,0,0,0,3,844,0,0,0
Slovenia,SVN,2021-01-04,0,0,0,0,0,0,0,2,417,0,0,0
Slovenia,SVN,2021-01-11,0,0,0,0,0,0,1,1,647,0,0,0
Slovenia,SVN,2021-01-25,0,0,0,0,0,2,0,5,343,0,0,0
Slovenia,SVN,2021-02-08,0,0,0,0,0,9,0,27,1533,0,0,0
Slovenia,SVN,2021-02-22,8,0,0,0,0,12,0,126,1133,0,0,0
Slovenia,SVN,2021-03-08,15,0,1,0,0,10,0,250,1172,0,0,0
Slovenia,SVN,2021-03-22,7,0,0,0,0,12,0,653,624,0,0,0
Slovenia,SVN,2021-04-05,0,0,0,0,0,8,1,1171,469,0,0,0
Slovenia,SVN,2021-04-19,0,0,0,3,0,3,0,1717,317,0,0,0
Slovenia,SVN,2021-05-03,0,0,1,0,0,0,3,1786,186,0,0,0
Slovenia,SVN,2021-05-17,0,0,2,0,1,0,2,1199,61,0,0,0
Slovenia,SVN,2021-05-31,0,0,1,0,3,0,4,675,11,0,0,0
Slovenia,SVN,2021-06-14,0,0,2,0,0,0,14,635,4,0,0,0
Slovenia,SVN,2021-06-28,0,0,0,0,0,0,107,257,20,0,0,0
Slovenia,SVN,2021-07-12,0,0,3,0,0,0,331,126,14,0,0,0
Slovenia,SVN,2021-07-26,0,0,0,0,0,0,722,22,5,0,0,0
Slovenia,SVN,2021-08-09,0,0,0,0,0,0,1325,13,3,0,0,0
Slovenia,SVN,2021-08-23,0,0,0,0,0,0,2017,3,2,0,0,0
Slovenia,SVN,2021-09-06,0,0,0,0,0,0,2584,0,1,0,0,0
Slovenia,SVN,2021-09-20,0,0,0,0,0,0,2125,0,1,0,0,0
Slovenia,SVN,2021-10-04,0,0,0,0,0,0,2117,1,1,0,0,0
Slovenia,SVN,2021-10-18,0,0,0,0,0,0,2522,0,0,0,0,0
Slovenia,SVN,2021-11-01,0,0,0,0,0,0,1479,0,0,0,0,0
Slovenia,SVN,2021-11-15,0,0,0,0,0,0,918,0,0,0,0,0
Slovenia,SVN,2021-11-29,0,0,0,0,0,0,360,0,0,0,0,0
South Africa,ZAF,2020-05-11,0,0,0,0,0,0,0,0,135,0,0,0
South Africa,ZAF,2020-05-25,0,0,0,0,0,0,0,0,93,0,0,0
South Africa,ZAF,2020-06-08,0,0,0,0,0,0,0,0,105,0,0,0
South Africa,ZAF,2020-06-22,0,0,0,0,0,0,0,0,190,0,0,0
South Africa,ZAF,2020-07-06,0,0,0,0,0,0,0,0,278,0,0,0
South Africa,ZAF,2020-07-20,0,0,0,0,0,0,0,0,453,0,0,0
South Africa,ZAF,2020-08-03,0,0,0,0,0,0,0,0,550,0,0,0
South Africa,ZAF,2020-08-17,0,0,0,0,0,0,0,0,220,0,0,0
South Africa,ZAF,2020-08-31,5,0,0,0,0,0,0,0,124,0,0,0
South Africa,ZAF,2020-09-14,30,0,0,0,0,0,0,0,326,0,0,0
South Africa,ZAF,2020-09-28,54,0,0,0,0,0,0,0,169,0,0,0
South Africa,ZAF,2020-10-12,41,0,0,0,0,0,0,0,263,0,0,0
South Africa,ZAF,2020-10-26,86,0,0,0,0,0,0,0,272,0,0,0
South Africa,ZAF,2020-11-09,218,0,0,0,0,0,0,0,260,0,0,0
South Africa,ZAF,2020-11-23,264,0,0,0,0,0,0,0,154,0,0,0
South Africa,ZAF,2020-12-07,419,0,0,0,0,0,0,0,69,0,0,0
South Africa,ZAF,2020-12-21,502,0,0,0,0,0,0,0,44,0,0,0
South Africa,ZAF,2021-01-04,808,0,0,0,0,0,0,0,60,0,0,0
South Africa,ZAF,2021-01-11,581,0,0,0,0,0,0,3,84,0,0,0
South Africa,ZAF,2021-01-25,519,0,0,0,1,0,0,0,46,0,0,0
South Africa,ZAF,2021-02-08,375,0,0,0,0,0,0,0,18,0,0,0
South Africa,ZAF,2021-02-22,275,0,0,0,0,0,0,3,18,0,0,0
South Africa,ZAF,2021-03-08,209,0,0,0,0,0,0,3,13,0,0,0
South Africa,ZAF,2021-03-22,358,0,0,0,0,1,24,10,55,0,0,0
South Africa,ZAF,2021-04-05,259,0,0,0,0,0,21,7,37,0,0,0
South Africa,ZAF,2021-04-19,198,0,0,0,0,1,8,3,40,0,0,0
South Africa,ZAF,2021-05-03,301,0,0,1,0,1,7,18,62,0,0,0
South Africa,ZAF,2021-05-17,399,0,0,0,0,7,46,24,68,0,0,0
South Africa,ZAF,2021-05-31,399,0,0,1,0,3,134,45,63,0,0,0
South Africa,ZAF,2021-06-14,430,0,0,10,0,0,497,55,108,0,0,0
South Africa,ZAF,2021-06-28,183,0,0,1,0,0,1291,50,128,0,0,0
South Africa,ZAF,2021-07-12,98,0,0,1,0,0,1978,15,133,0,0,0
South Africa,ZAF,2021-07-26,24,0,0,1,0,0,1566,5,65,0,0,0
South Africa,ZAF,2021-08-09,14,0,0,1,0,0,1514,2,60,0,0,0
South Africa,ZAF,2021-08-23,2,0,0,0,0,0,1205,0,29,0,0,0
South Africa,ZAF,2021-09-06,6,0,0,0,0,0,1226,2,30,0,0,0
South Africa,ZAF,2021-09-20,0,0,0,0,0,0,883,0,38,0,0,0
South Africa,ZAF,2021-10-04,5,0,0,0,0,0,463,0,27,0,0,0
South Africa,ZAF,2021-10-18,0,0,0,0,0,0,376,0,24,0,0,0
South Africa,ZAF,2021-11-01,0,0,0,0,0,0,171,0,6,0,0,0
South Africa,ZAF,2021-11-15,1,0,0,0,0,0,56,0,7,0,0,21
South Africa,ZAF,2021-11-29,1,0,0,0,0,0,51,0,4,0,0,318
South Africa,ZAF,2021-12-10,0,0,0,0,0,0,0,0,0,0,0,61
South Korea,KOR,2020-05-11,0,0,0,0,0,0,0,0,48,0,0,0
South Korea,KOR,2020-05-25,0,0,0,0,0,0,0,0,64,0,0,0
South Korea,KOR,2020-06-08,0,0,0,0,0,0,0,0,165,0,0,0
South Korea,KOR,2020-06-22,0,0,0,0,0,0,0,0,108,0,0,0
South Korea,KOR,2020-07-06,0,0,0,0,0,0,0,0,159,0,0,0
South Korea,KOR,2020-07-20,0,0,0,0,0,0,0,0,110,0,0,0
South Korea,KOR,2020-08-03,0,0,0,0,0,0,0,0,98,0,0,0
South Korea,KOR,2020-08-17,0,0,0,0,0,0,0,0,123,0,0,0
South Korea,KOR,2020-08-31,0,0,0,0,0,0,0,0,176,0,0,0
South Korea,KOR,2020-09-14,0,0,0,0,0,0,0,0,64,0,0,0
South Korea,KOR,2020-09-28,0,0,0,0,0,0,0,0,63,0,0,0
South Korea,KOR,2020-10-12,0,0,0,0,0,0,0,0,57,0,0,0
South Korea,KOR,2020-10-26,0,0,0,0,0,0,0,0,84,0,0,0
South Korea,KOR,2020-11-09,0,0,0,0,0,0,0,0,77,0,0,0
South Korea,KOR,2020-11-23,0,0,0,0,0,0,0,0,171,0,0,0
South Korea,KOR,2020-12-07,0,0,0,0,0,0,0,0,160,0,0,0
South Korea,KOR,2020-12-21,0,7,0,0,0,0,0,2,169,0,0,0
South Korea,KOR,2021-01-04,1,7,0,0,0,0,0,11,168,0,0,0
South Korea,KOR,2021-01-11,0,4,1,0,0,0,0,0,67,0,0,0
South Korea,KOR,2021-01-25,4,6,0,0,0,0,0,18,118,0,0,0
South Korea,KOR,2021-02-08,0,8,0,0,0,2,0,38,149,0,0,0
South Korea,KOR,2021-02-22,0,16,0,0,1,0,0,45,180,0,0,0
South Korea,KOR,2021-03-08,4,6,0,0,2,1,0,30,215,0,0,0
South Korea,KOR,2021-03-22,0,1,2,0,0,0,0,24,244,0,0,0
South Korea,KOR,2021-04-05,6,15,1,2,0,0,0,64,236,0,0,0
South Korea,KOR,2021-04-19,6,19,0,7,1,0,0,78,297,0,0,0
South Korea,KOR,2021-05-03,9,22,0,3,0,0,9,170,317,0,0,0
South Korea,KOR,2021-05-17,1,2,0,0,0,0,18,73,129,0,0,0
South Korea,KOR,2021-05-31,0,0,0,0,0,0,12,13,185,0,0,0
South Korea,KOR,2021-06-14,1,0,1,0,0,0,23,34,414,0,0,0
South Korea,KOR,2021-06-28,0,1,4,0,0,0,157,89,324,0,0,0
South Korea,KOR,2021-07-12,3,0,2,0,0,0,366,59,284,0,1,0
South Korea,KOR,2021-07-26,1,0,3,0,0,0,713,42,303,0,0,0
South Korea,KOR,2021-08-09,1,0,0,0,0,0,819,19,119,0,0,0
South Korea,KOR,2021-08-23,0,0,1,0,0,0,879,1,27,0,0,0
South Korea,KOR,2021-09-06,0,0,0,0,0,0,1305,3,10,0,0,0
South Korea,KOR,2021-09-20,0,0,0,0,0,0,1208,1,5,0,0,0
South Korea,KOR,2021-10-04,0,0,0,0,0,0,919,1,1,0,0,0
South Korea,KOR,2021-10-18,0,0,0,0,0,0,1075,0,0,0,0,0
South Korea,KOR,2021-11-01,0,0,0,0,0,0,1103,0,0,0,0,0
Spain,ESP,2020-05-11,0,0,0,0,0,0,0,0,177,0,0,0
Spain,ESP,2020-05-25,0,0,0,0,0,0,0,0,95,0,0,0
Spain,ESP,2020-06-08,0,0,0,0,0,0,0,0,61,0,0,0
Spain,ESP,2020-06-22,0,0,0,0,0,0,0,0,72,0,0,0
Spain,ESP,2020-07-06,0,0,0,0,0,0,0,0,139,0,0,0
Spain,ESP,2020-07-20,0,0,0,0,0,0,0,0,147,0,0,0
Spain,ESP,2020-08-03,0,0,0,0,0,0,0,0,169,0,0,0
Spain,ESP,2020-08-17,0,0,0,0,0,0,0,0,250,0,0,0
Spain,ESP,2020-08-31,0,0,0,0,0,0,0,0,279,0,0,0
Spain,ESP,2020-09-14,0,0,0,0,0,0,0,0,444,0,0,0
Spain,ESP,2020-09-28,0,0,0,0,0,0,0,0,488,0,0,0
Spain,ESP,2020-10-12,0,0,0,0,0,0,0,0,513,0,0,0
Spain,ESP,2020-10-26,0,0,0,0,0,0,0,0,478,0,0,0
Spain,ESP,2020-11-09,0,0,0,0,0,0,0,5,355,0,0,0
Spain,ESP,2020-11-23,0,0,0,0,0,0,0,3,406,0,0,0
Spain,ESP,2020-12-07,0,0,0,0,0,0,0,1,470,0,0,0
Spain,ESP,2020-12-21,0,0,0,0,0,0,0,4,962,0,0,0
Spain,ESP,2021-01-04,1,0,0,0,0,0,0,157,936,0,0,0
Spain,ESP,2021-01-11,0,0,0,0,0,0,0,281,350,0,0,0
Spain,ESP,2021-01-25,2,0,0,0,0,0,0,835,1783,0,0,0
Spain,ESP,2021-02-08,3,1,5,0,0,1,0,995,2038,0,0,0
Spain,ESP,2021-02-22,20,0,1,0,0,4,0,1248,1352,0,0,0
Spain,ESP,2021-03-08,12,1,7,0,0,4,0,1735,914,0,1,0
Spain,ESP,2021-03-22,23,1,32,0,2,18,0,1871,479,1,3,0
Spain,ESP,2021-04-05,48,1,83,0,6,29,1,2354,247,5,10,0
Spain,ESP,2021-04-19,50,0,173,0,9,50,0,2479,172,13,8,0
Spain,ESP,2021-05-03,70,0,186,1,22,40,26,2340,82,8,40,0
Spain,ESP,2021-05-17,46,1,143,3,29,24,77,2868,78,11,57,0
Spain,ESP,2021-05-31,44,0,123,1,31,9,211,2004,80,14,93,0
Spain,ESP,2021-06-14,40,1,115,0,12,26,462,2250,152,27,131,0
Spain,ESP,2021-06-28,119,0,131,0,13,11,1137,1346,137,30,71,0
Spain,ESP,2021-07-12,731,0,75,0,0,7,3704,1256,81,54,49,0
Spain,ESP,2021-07-26,272,0,31,0,0,3,4372,462,66,34,25,0
Spain,ESP,2021-08-09,77,0,21,0,0,0,5039,157,34,15,30,0
Spain,ESP,2021-08-23,16,0,12,0,0,0,3522,40,23,10,8,0
Spain,ESP,2021-09-06,3,0,8,0,0,0,3188,8,20,1,2,0
Spain,ESP,2021-09-20,0,0,6,0,0,0,2154,4,5,0,5,0
Spain,ESP,2021-10-04,0,0,0,0,0,0,1489,0,3,0,5,0
Spain,ESP,2021-10-18,0,0,0,0,0,0,1195,0,1,0,2,0
Spain,ESP,2021-11-01,0,0,0,0,0,0,1546,0,0,0,0,0
Spain,ESP,2021-11-15,0,0,0,0,0,0,1605,0,3,0,0,0
Spain,ESP,2021-11-29,0,0,0,0,0,0,963,0,0,0,0,1
Spain,ESP,2021-12-10,0,0,0,0,0,0,78,0,0,0,0,10
Sri Lanka,LKA,2021-01-25,0,0,0,0,0,0,0,4,50,0,0,0
Sri Lanka,LKA,2021-02-08,0,0,0,0,0,0,0,12,57,0,0,0
Sri Lanka,LKA,2021-02-22,0,0,0,0,0,0,2,0,50,0,0,0
Sri Lanka,LKA,2021-03-22,2,0,0,0,0,0,1,6,39,0,0,0
Sri Lanka,LKA,2021-05-03,0,0,0,0,0,1,0,60,5,0,0,0
Sri Lanka,LKA,2021-05-17,0,0,0,0,0,0,0,40,4,0,0,0
Sri Lanka,LKA,2021-05-31,0,0,0,0,0,0,3,38,2,0,0,0
Sri Lanka,LKA,2021-06-14,0,0,0,0,0,0,6,54,1,0,0,0
Sri Lanka,LKA,2021-06-28,1,0,0,0,0,0,13,123,5,0,0,0
Sri Lanka,LKA,2021-07-12,1,0,0,0,0,0,28,41,1,0,0,0
Sri Lanka,LKA,2021-07-26,0,0,0,0,0,0,38,43,1,0,0,0
Sri Lanka,LKA,2021-08-09,0,0,0,0,0,0,104,13,1,0,0,0
Sri Lanka,LKA,2021-08-23,0,0,0,0,0,0,99,4,0,0,0,0
Sri Lanka,LKA,2021-09-06,0,0,0,0,0,0,218,5,0,0,0,0
Sri Lanka,LKA,2021-09-20,0,0,0,0,0,0,140,3,0,0,0,0
Sri Lanka,LKA,2021-10-04,0,0,0,0,0,0,83,0,0,0,0,0
Sri Lanka,LKA,2021-10-18,0,0,0,0,0,0,162,1,5,0,0,0
Sri Lanka,LKA,2021-11-01,0,0,0,0,0,0,106,0,0,0,0,0
Sri Lanka,LKA,2021-11-15,0,0,0,0,0,0,84,0,0,0,0,0
Sri Lanka,LKA,2021-11-29,0,0,0,0,0,0,80,0,0,0,0,1
Suriname,SUR,2020-07-06,0,0,0,0,0,0,0,0,33,0,0,0
Suriname,SUR,2021-03-08,0,0,4,0,0,0,0,2,25,0,0,0
Suriname,SUR,2021-04-05,3,0,26,0,0,0,0,12,16,0,0,0
Suriname,SUR,2021-04-19,0,0,28,0,0,0,0,9,12,0,0,0
Suriname,SUR,2021-05-17,0,0,32,0,0,0,0,8,3,0,0,0
Suriname,SUR,2021-05-31,0,0,49,0,0,0,0,2,2,0,0,0
Suriname,SUR,2021-06-14,0,0,35,0,0,0,0,0,2,0,0,0
Suriname,SUR,2021-06-28,0,0,48,0,0,0,0,0,2,0,0,0
Suriname,SUR,2021-07-12,0,0,34,0,0,0,0,2,3,0,0,0
Suriname,SUR,2021-07-26,0,0,29,0,0,0,2,2,2,0,0,0
Suriname,SUR,2021-08-09,0,0,39,0,0,0,8,2,1,0,0,0
Suriname,SUR,2021-08-23,0,0,27,0,0,0,15,1,0,0,0,0
Suriname,SUR,2021-09-06,0,0,8,0,0,0,48,0,0,0,0,0
Suriname,SUR,2021-09-20,0,0,2,0,0,0,45,0,0,0,0,0
Sweden,SWE,2020-05-11,0,0,0,0,0,0,0,0,52,0,0,0
Sweden,SWE,2020-05-25,0,0,0,0,0,0,0,0,81,0,0,0
Sweden,SWE,2020-06-08,0,0,0,0,0,0,0,0,83,0,0,0
Sweden,SWE,2020-06-22,0,0,0,0,0,0,0,0,36,0,0,0
Sweden,SWE,2020-07-06,0,0,0,0,0,0,0,0,43,0,0,0
Sweden,SWE,2020-07-20,0,0,0,0,0,0,0,0,40,0,0,0
Sweden,SWE,2020-08-17,0,0,0,0,0,0,0,0,41,0,0,0
Sweden,SWE,2020-08-31,0,0,0,0,0,0,0,0,43,0,0,0
Sweden,SWE,2020-09-14,0,0,0,0,0,0,0,0,38,0,0,0
Sweden,SWE,2020-09-28,0,0,0,0,0,0,0,0,54,0,0,0
Sweden,SWE,2020-10-12,0,0,0,0,0,0,0,1,44,0,0,0
Sweden,SWE,2020-10-26,0,0,0,0,0,0,0,0,43,0,0,0
Sweden,SWE,2020-11-09,1,0,0,0,0,0,0,4,120,0,0,0
Sweden,SWE,2020-11-23,1,0,0,0,0,0,0,2,102,0,0,0
Sweden,SWE,2020-12-07,0,0,0,0,0,0,0,0,145,0,0,0
Sweden,SWE,2020-12-21,0,0,0,0,0,0,0,1,173,0,0,0
Sweden,SWE,2021-01-04,1,0,0,0,0,0,0,42,492,0,0,0
Sweden,SWE,2021-01-11,1,0,0,0,0,0,0,59,229,0,0,0
Sweden,SWE,2021-01-25,10,1,0,0,0,0,0,207,1984,0,0,0
Sweden,SWE,2021-02-08,119,1,9,0,0,0,0,1413,4004,0,0,0
Sweden,SWE,2021-02-22,391,0,15,0,0,0,0,5637,3263,0,0,0
Sweden,SWE,2021-03-08,347,0,12,0,0,1,0,8914,2014,0,0,0
Sweden,SWE,2021-03-22,548,0,13,0,0,3,0,11767,1066,0,0,0
Sweden,SWE,2021-04-05,567,0,16,3,1,7,2,9408,361,0,0,0
Sweden,SWE,2021-04-19,211,0,8,2,0,4,8,7001,182,0,0,0
Sweden,SWE,2021-05-03,159,0,3,0,2,0,15,6448,139,0,0,0
Sweden,SWE,2021-05-17,133,0,14,0,1,0,32,6819,47,0,0,0
Sweden,SWE,2021-05-31,101,0,18,0,0,0,107,4998,44,0,0,0
Sweden,SWE,2021-06-14,16,0,30,0,0,0,799,2992,39,0,0,0
Sweden,SWE,2021-06-28,15,0,29,0,0,1,1214,2040,30,0,0,0
Sweden,SWE,2021-07-12,4,0,5,0,0,0,1548,640,29,2,1,0
Sweden,SWE,2021-07-26,1,0,8,0,0,0,3178,154,14,1,2,0
Sweden,SWE,2021-08-09,4,0,0,0,0,0,4546,34,1,0,0,0
Sweden,SWE,2021-08-23,0,0,2,0,0,0,6134,11,0,1,0,0
Sweden,SWE,2021-09-06,0,0,1,0,0,0,5025,2,0,0,0,0
Sweden,SWE,2021-09-20,0,0,0,0,0,0,4183,0,0,0,0,0
Sweden,SWE,2021-10-04,0,0,0,0,0,0,3356,2,0,0,0,0
Sweden,SWE,2021-10-18,0,0,0,0,0,0,2823,1,0,0,0,0
Sweden,SWE,2021-11-01,0,0,0,0,0,0,4602,0,1,0,0,0
Sweden,SWE,2021-11-15,0,0,0,0,0,0,4701,0,1,0,0,0
Sweden,SWE,2021-11-29,0,0,0,0,0,0,2867,0,0,0,0,4
Switzerland,CHE,2020-05-11,0,0,0,0,0,0,0,0,106,0,0,0
Switzerland,CHE,2020-07-06,0,0,0,0,0,0,0,0,89,0,0,0
Switzerland,CHE,2020-07-20,0,0,0,0,0,0,0,0,169,0,0,0
Switzerland,CHE,2020-08-03,0,0,0,0,0,0,0,0,145,0,0,0
Switzerland,CHE,2020-08-17,0,0,0,0,0,0,0,0,174,0,0,0
Switzerland,CHE,2020-08-31,0,0,0,0,0,0,0,0,306,0,0,0
Switzerland,CHE,2020-09-14,0,0,0,0,0,0,0,0,288,0,0,0
Switzerland,CHE,2020-09-28,0,0,0,0,0,0,0,0,52,0,0,0
Switzerland,CHE,2020-10-12,0,0,0,0,0,0,0,0,448,0,0,0
Switzerland,CHE,2020-10-26,0,0,0,0,0,0,0,0,998,0,0,0
